# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_43	cds	9711	9905	-	HENGBM_02840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9J5
contig_43	cds	9959	10513	-	HENGBM_02841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9A4
contig_43	tRNA	10633	10709	-	HENGBM_02842	84.6	-	-	-	-	-
contig_43	cds	10932	12200	+	HENGBM_02843	757.0	7.2e-275	1.0	1.0	0.976	UniRef:UniRef90_K0CD06
contig_43	cds	12217	12909	-	HENGBM_02844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W525
contig_43	cds	13097	13657	+	HENGBM_02845	369.0	1.9e-129	1.0	1.0	0.978	UniRef:UniRef90_K0CIR9
contig_43	cds	14059	15507	+	HENGBM_02846	958.0	0.0	1.0	1.0	0.977	UniRef:UniRef90_K0CIA5
contig_43	cds	15511	16518	+	HENGBM_02847	661.0	7.4e-240	1.0	1.0	0.958	UniRef:UniRef90_K0CFP0
contig_43	cds	16518	16688	+	HENGBM_02848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8921F
contig_43	cds	17069	17788	-	HENGBM_02849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEH2
contig_43	cds	17820	18593	-	HENGBM_02850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHB4
contig_43	cds	18613	19248	-	HENGBM_02851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZED5
contig_43	cds	19248	20129	-	HENGBM_02852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9S0
contig_43	cds	20406	20939	+	HENGBM_02853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000478EEA0
contig_43	cds	20954	21418	+	HENGBM_02854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W814
contig_43	cds	21566	22651	-	HENGBM_02855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7X8
contig_43	cds	22772	23050	-	HENGBM_02856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9I9
contig_43	cds	23085	24518	+	HENGBM_02857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W996
contig_43	cds	24560	25858	-	HENGBM_02858	689.0	6.4e-249	0.808	1.0	0.989	UniRef:UniRef90_K0CFQ5
contig_43	tRNA	25986	26061	-	HENGBM_02859	92.8	-	-	-	-	-
contig_43	cds	26126	26812	-	HENGBM_02860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84225
contig_43	cds	26845	27486	-	HENGBM_02861	438.0	3.1e-155	1.0	0.845	0.981	UniRef:UniRef90_K0CGH6
contig_43	cds	27645	28439	-	HENGBM_02862	386.0	1.4e-133	1.0	1.0	0.856	UniRef:UniRef90_A0A9Q3W7Q8
contig_43	cds	28443	29015	-	HENGBM_02863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CIB8
contig_43	cds	29159	30436	-	HENGBM_02864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZG96
contig_43	cds	30433	31260	-	HENGBM_02865	348.0	4.0e-118	1.051	1.0	0.927	UniRef:UniRef90_K0CD24
contig_43	cds	31257	31709	-	HENGBM_02866	270.0	1.4e-91	0.940	1.0	1.0	UniRef:UniRef90_A0A9Q3ZHB2
contig_43	cds	31713	32399	-	HENGBM_02867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CIU5
contig_43	cds	32392	32835	-	HENGBM_02868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B82B89
contig_43	cds	32828	33856	-	HENGBM_02869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B80D56
contig_43	cds	33940	34542	-	HENGBM_02870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F536
contig_43	cds	34539	35111	-	HENGBM_02871	312.0	5.0e-107	0.905	1.0	0.983	UniRef:UniRef90_K0CGI3
contig_43	cds	35193	35927	-	HENGBM_02872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9I2
contig_43	cds	35965	37728	-	HENGBM_02873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W990
contig_43	cds	38128	38505	+	HENGBM_02874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W833
contig_43	cds	38647	38940	+	HENGBM_02875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4Z8
contig_43	cds	39216	40409	+	HENGBM_02876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8W3
contig_43	cds	40399	40953	+	HENGBM_02877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B90414
contig_43	cds	41310	43085	+	HENGBM_02878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B89BC0
contig_43	cds	43082	46549	+	HENGBM_02879	2209.0	0.0	1.0	1.0	0.971	UniRef:UniRef90_K0CFT5
contig_43	cds	46542	46955	-	HENGBM_02880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEG3
contig_43	cds	47120	48835	+	HENGBM_02881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8DC81
contig_43	cds	48947	49951	-	HENGBM_02882	659.0	3.9e-239	1.0	1.0	0.991	UniRef:UniRef90_K0CIW2
contig_43	cds	50226	50966	+	HENGBM_02883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84726
contig_43	cds	51248	52939	-	HENGBM_02884	1116.0	0.0	1.0	1.0	0.984	UniRef:UniRef90_K0CFU0
contig_43	cds	52936	53598	-	HENGBM_02885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEN1
contig_43	cds	53821	54948	-	HENGBM_02886	657.0	1.1e-236	0.971	0.948	0.926	UniRef:UniRef90_K0CIW6
contig_43	cds	55054	56853	+	HENGBM_02887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W849
contig_43	cds	57292	59259	+	HENGBM_02888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8I4
contig_43	cds	59478	60101	+	HENGBM_02889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8G1
contig_43	cds	60244	61614	+	HENGBM_02890	813.0	8.2e-296	1.0	1.0	0.998	UniRef:UniRef90_K0CD45
contig_43	cds	61798	62538	+	HENGBM_02891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9M0
contig_43	cds	62882	64789	+	HENGBM_02892	1245.0	0.0	1.0	1.0	0.951	UniRef:UniRef90_K0CIF1
contig_43	cds	64820	65215	+	HENGBM_02893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5N9
contig_43	cds	65225	65932	-	HENGBM_02894	462.0	2.1e-164	0.996	0.996	0.979	UniRef:UniRef90_K0CD49
contig_43	cds	65998	67902	-	HENGBM_02895	1145.0	0.0	1.002	1.0	0.924	UniRef:UniRef90_A0A140JTJ8
contig_43	cds	68246	69367	-	HENGBM_02896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZIC8
contig_43	cds	69419	70492	-	HENGBM_02897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGG6
contig_43	cds	70575	71483	-	HENGBM_02898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZER0
contig_43	cds	71480	71914	-	HENGBM_02899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHH3
contig_43	cds	72080	73303	-	HENGBM_02900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEM6
contig_43	cds	73526	74194	+	HENGBM_02901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3WA36
contig_43	cds	74275	76476	-	HENGBM_02902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E1B593
contig_43	cds	76657	77616	-	HENGBM_02903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8H5
contig_43	cds	77749	78351	-	HENGBM_02904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8F3
contig_43	cds	78435	78767	-	HENGBM_02905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9V5
contig_43	cds	78884	81064	-	HENGBM_02906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009B62A62
contig_43	cds	81168	82742	-	HENGBM_02907	972.0	0.0	1.0	0.960	0.939	UniRef:UniRef90_K0CGL2
contig_43	cds	82773	84071	+	HENGBM_02908	768.0	2.0e-279	0.910	1.0	0.985	UniRef:UniRef90_K0CIY9
contig_43	cds	84068	84976	+	HENGBM_02909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9B8
contig_43	cds	84991	86046	+	HENGBM_02910	680.0	6.1e-247	0.997	0.997	0.989	UniRef:UniRef90_K0CFW9
contig_43	cds	86075	87178	-	HENGBM_02911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7W4
contig_43	cds	87178	88266	-	HENGBM_02912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E917
contig_43	cds	88518	89987	-	HENGBM_02913	964.0	0.0	1.0	0.911	0.984	UniRef:UniRef90_K0CIZ5
contig_43	cds	90139	91752	-	HENGBM_02914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009B6F33B
contig_43	cds	91849	92571	-	HENGBM_02915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CFX4
contig_43	cds	93223	96099	+	HENGBM_02916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B80D28
contig_43	cds	96225	97538	+	HENGBM_02917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9L4
contig_43	cds	97674	97886	+	HENGBM_02918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CIZ9
contig_43	cds	98107	99750	+	HENGBM_02919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8B2F9
contig_43	cds	99792	100685	-	HENGBM_02920	599.0	9.4e-217	1.0	1.0	0.990	UniRef:UniRef90_A0A9Q3ZED1
contig_43	cds	101201	101695	+	HENGBM_02921	335.0	2.0e-116	0.988	0.982	0.994	UniRef:UniRef90_K0CFX9
contig_43	cds	101747	103705	+	HENGBM_02922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B87F27
contig_43	cds	103760	104767	-	HENGBM_02923	642.0	2.5e-232	0.979	0.968	0.997	UniRef:UniRef90_K0CGM6
contig_43	cds	104764	106329	-	HENGBM_02924	967.0	0.0	1.0	1.0	0.990	UniRef:UniRef90_K0CJ05
contig_43	cds	106504	107397	+	HENGBM_02925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4S6
contig_43	cds	107375	108709	-	HENGBM_02926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8CBE9
contig_43	cds	108706	109197	-	HENGBM_02927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E6F4
contig_43	cds	109261	110310	-	HENGBM_02928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B815B4
contig_43	cds	110492	110629	-	HENGBM_02929	-	-	-	-	-	-
contig_43	cds	110841	112742	+	HENGBM_02930	1293.0	0.0	1.0	0.981	0.995	UniRef:UniRef90_K0CJ11
contig_43	cds	112753	113652	-	HENGBM_02931	577.0	1.1e-207	0.997	0.997	0.970	UniRef:UniRef90_K0CIJ3
contig_43	cds	113773	114549	+	HENGBM_02932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B92124
contig_43	cds	114546	115316	+	HENGBM_02933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9L8
contig_43	cds	115320	116780	+	HENGBM_02934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B81959
contig_43	cds	116835	117698	+	HENGBM_02935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZH90
contig_43	cds	117741	118130	+	HENGBM_02936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZED6
contig_43	cds	118130	118933	+	HENGBM_02937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E173
contig_43	cds	118946	119746	+	HENGBM_02938	501.0	9.1e-179	1.0	1.0	0.936	UniRef:UniRef90_A0A9Q3ZI70
contig_43	cds	119784	120737	+	HENGBM_02939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8BA65
contig_43	cds	120730	122202	+	HENGBM_02940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8F055
contig_43	cds	122236	122664	+	HENGBM_02941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4T6
contig_43	cds	122725	123951	-	HENGBM_02942	795.0	1.4e-290	1.0	1.0	0.973	UniRef:UniRef90_K0CIK8
contig_43	cds	124083	124820	-	HENGBM_02943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W935
contig_43	cds	125044	127788	+	HENGBM_02944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B90024
contig_43	cds	128192	128752	+	HENGBM_02945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7R4
contig_43	cds	129288	130247	+	HENGBM_02946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7V2
contig_43	cds	130259	131212	+	HENGBM_02947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7E9
contig_43	cds	131243	132277	+	HENGBM_02948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8895F
contig_43	cds	132264	133337	+	HENGBM_02949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZE99
contig_43	cds	133334	135043	+	HENGBM_02950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B85207
contig_43	cds	135044	135910	-	HENGBM_02951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEE1
contig_43	cds	136010	137062	+	HENGBM_02952	610.0	3.1e-219	0.997	0.997	0.968	UniRef:UniRef90_K0CIM2
contig_43	cds	137216	137986	+	HENGBM_02953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B88693
contig_43	cds	138161	139765	+	HENGBM_02954	1075.0	0.0	1.0	1.0	0.987	UniRef:UniRef90_A0A9Q3W7J9
contig_43	cds	139825	140490	+	HENGBM_02955	400.0	9.9e-141	0.928	1.0	0.985	UniRef:UniRef90_A0A9Q3W8Q5
contig_43	cds	140538	140918	+	HENGBM_02956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4U5
contig_43	cds	140983	141237	+	HENGBM_02957	140.0	3.9e-42	1.0	1.0	0.964	UniRef:UniRef90_UPI0029305317
contig_43	cds	141320	141919	+	HENGBM_02958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W943
contig_44	cds	57	2345	-	HENGBM_02959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047A7336
contig_44	cds	2448	3374	+	HENGBM_02960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B88A1C
contig_44	cds	3358	3672	-	HENGBM_02961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C8Q1
contig_44	cds	3978	4445	-	HENGBM_02962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047AF57C
contig_44	cds	4553	5158	+	HENGBM_02963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047DB9DE
contig_44	cds	5155	5826	+	HENGBM_02964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4N0
contig_44	cds	5886	6635	+	HENGBM_02965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7U0
contig_44	cds	6635	6832	+	HENGBM_02966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8Y8
contig_44	cds	6816	7274	+	HENGBM_02967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047C0E07
contig_44	cds	7219	8394	+	HENGBM_02968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC973D6
contig_44	cds	8500	9987	+	HENGBM_02969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7R1
contig_44	cds	10179	11423	+	HENGBM_02970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004B7803A
contig_44	cds	11416	11946	+	HENGBM_02971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9J3
contig_44	cds	11947	12597	-	HENGBM_02972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZE71
contig_44	tRNA	12906	12981	+	HENGBM_02973	67.6	-	-	-	-	-
contig_44	tRNA	13194	13269	+	HENGBM_02974	88.7	-	-	-	-	-
contig_44	cds	13732	15834	-	HENGBM_02975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0005519B28
contig_44	cds	16121	17182	+	HENGBM_02976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004B9723D
contig_44	cds	17247	18107	-	HENGBM_02977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000479A36D
contig_44	cds	18380	18883	+	HENGBM_02978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B86072
contig_44	cds	18880	20046	+	HENGBM_02979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000479A77A
contig_44	cds	20066	20959	-	HENGBM_02980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047E5C51
contig_44	cds	21059	21970	+	HENGBM_02981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B9106B
contig_44	cds	21991	22695	-	HENGBM_02982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F4E6
contig_44	cds	22793	23827	+	HENGBM_02983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B81C8F
contig_44	cds	23824	25080	+	HENGBM_02984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8D05E
contig_44	cds	25077	25766	+	HENGBM_02985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B803E4
contig_44	cds	25867	26739	+	HENGBM_02986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7U6
contig_44	cds	26844	27521	+	HENGBM_02987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047E7D26
contig_44	cds	27627	28568	+	HENGBM_02988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9C4
contig_44	cds	28565	29338	+	HENGBM_02989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7M6
contig_44	cds	29348	30169	+	HENGBM_02990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B91087
contig_44	cds	30264	31748	-	HENGBM_02991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9K2
contig_44	cds	31785	33332	-	HENGBM_02992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8F722
contig_44	cds	33557	34120	+	HENGBM_02993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84E08
contig_44	cds	34113	34571	+	HENGBM_02994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E3A2
contig_44	cds	34568	35002	+	HENGBM_02995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B87EF6
contig_44	tRNA	35094	35181	+	HENGBM_02996	76.8	-	-	-	-	-
contig_44	cds	35486	35983	-	HENGBM_02997	-	-	-	-	-	-
contig_44	cds	35993	36253	+	HENGBM_02998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B904F0
contig_44	cds	36446	37129	-	HENGBM_02999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B91D14
contig_44	cds	37244	38362	+	HENGBM_03000	709.0	4.5e-258	0.933	1.0	0.997	UniRef:UniRef90_A0A9Q3W4Q3
contig_44	cds	38377	39378	+	HENGBM_03001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B91FE5
contig_44	cds	39378	39830	+	HENGBM_03002	282.0	3.9e-96	1.0	0.987	0.987	UniRef:UniRef90_A0A9Q3W907
contig_44	cds	39870	40052	-	HENGBM_03003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9D0
contig_44	cds	40159	40551	-	HENGBM_03004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8D1D2
contig_44	cds	40688	41560	+	HENGBM_03005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BD785C9
contig_44	cds	41592	42623	-	HENGBM_03006	655.0	2.9e-237	1.0	0.994	0.921	UniRef:UniRef90_K0CBP3
contig_44	cds	42684	43304	-	HENGBM_03007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W9K6
contig_44	cds	43359	45104	-	HENGBM_03008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZE82
contig_44	cds	45984	46196	-	HENGBM_03009	-	-	-	-	-	-
contig_44	cds	46371	47594	+	HENGBM_03010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B85C82
contig_44	cds	47662	48603	+	HENGBM_03011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8CAE1
contig_44	cds	48600	49868	+	HENGBM_03012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZG60
contig_44	cds	49865	50611	+	HENGBM_03013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZI65
contig_44	cds	50611	51306	+	HENGBM_03014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7G9
contig_44	cds	51716	53416	+	HENGBM_03015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8639A
contig_44	cds	53469	54815	+	HENGBM_03016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B86DEB
contig_44	cds	55147	56349	-	HENGBM_03017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W214
contig_44	cds	56386	57306	-	HENGBM_03018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C8S9
contig_44	cds	57353	57820	-	HENGBM_03019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1I7
contig_44	cds	57876	58961	-	HENGBM_03020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4B4
contig_44	cds	58988	60172	-	HENGBM_03021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBF3
contig_44	cds	60489	61118	+	HENGBM_03022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CB93
contig_44	cds	61223	61993	-	HENGBM_03023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBS9
contig_44	cds	62199	62876	+	HENGBM_03024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDI2
contig_44	cds	62947	64155	+	HENGBM_03025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGP9
contig_44	cds	64257	65288	+	HENGBM_03026	680.0	3.3e-247	1.0	1.0	0.977	UniRef:UniRef90_K0CE07
contig_44	cds	65424	66188	+	HENGBM_03027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2Z8
contig_44	cds	66264	67046	+	HENGBM_03028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VYU2
contig_44	cds	67099	67899	+	HENGBM_03029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2Y4
contig_44	cds	67939	68856	+	HENGBM_03030	615.0	6.9e-223	1.0	1.0	0.974	UniRef:UniRef90_K0CEA1
contig_44	cds	69147	70127	+	HENGBM_03031	660.0	5.2e-240	1.0	1.0	0.979	UniRef:UniRef90_K0CE12
contig_44	cds	70131	71522	-	HENGBM_03032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W225
contig_44	cds	71672	73096	-	HENGBM_03033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8D1D9
contig_44	cds	73430	74218	+	HENGBM_03034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1J8
contig_44	cds	74348	75157	+	HENGBM_03035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4C4
contig_44	cds	75216	75668	+	HENGBM_03036	305.0	6.2e-105	0.993	0.961	1.0	UniRef:UniRef90_K0CBA4
contig_44	cds	75870	76571	+	HENGBM_03037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZF62
contig_44	cds	76644	77813	+	HENGBM_03038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBT3
contig_44	cds	77806	79227	+	HENGBM_03039	895.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_K0CEA9
contig_44	cds	79293	79844	-	HENGBM_03040	381.0	4.0e-134	1.0	1.0	0.984	UniRef:UniRef90_A0A9Q3ZGQ3
contig_44	cds	79846	80520	-	HENGBM_03041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1N1
contig_44	cds	80621	82516	-	HENGBM_03042	1282.0	0.0	1.0	1.0	0.965	UniRef:UniRef90_K0C8U5
contig_44	cds	82796	83239	+	HENGBM_03043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VYV4
contig_44	cds	83268	84032	+	HENGBM_03044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2Z4
contig_44	cds	84019	85005	+	HENGBM_03045	652.0	9.6e-237	1.0	1.0	0.991	UniRef:UniRef90_A0A9Q3W3B8
contig_44	cds	85135	86655	+	HENGBM_03046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8FABE
contig_44	cds	86830	87813	+	HENGBM_03047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W236
contig_44	cds	87996	89153	-	HENGBM_03048	754.0	4.7e-275	1.0	1.0	0.964	UniRef:UniRef90_K0CBS6
contig_44	cds	89369	90826	-	HENGBM_03049	872.0	0.0	1.0	1.0	0.971	UniRef:UniRef90_K0CEB7
contig_44	cds	90823	93969	-	HENGBM_03050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E1A8F5
contig_44	cds	93982	95181	-	HENGBM_03051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E1EB20
contig_44	cds	95341	95988	+	HENGBM_03052	412.0	1.5e-145	1.0	1.0	0.977	UniRef:UniRef90_K0C8V3
contig_44	cds	96142	96906	+	HENGBM_03053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBT8
contig_44	cds	96988	98046	+	HENGBM_03054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0035A81FBC
