# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_44	cds	40159	40551	-	HENGBM_03004	pptA	Putative 4-oxalocrotonate tautomerase protein	COG:COG1942, COG:Q, RefSeq:WP_022994012.1, SO:0001217, UniParc:UPI0003B8D1D2, UniRef:UniRef100_UPI0003B8D1D2, UniRef:UniRef50_A0A6I1LAR7, UniRef:UniRef90_K0CB83
contig_44	cds	40688	41560	+	HENGBM_03005	lysR	LysR family transcriptional regulator	RefSeq:WP_097058790.1, SO:0001217, UniParc:UPI000BD785C9, UniRef:UniRef100_UPI000BD785C9, UniRef:UniRef50_A0A0N0KJL9, UniRef:UniRef90_A0A9Q3W7S8
contig_44	cds	41592	42623	-	HENGBM_03006	menH	Hydrolase, alpha/beta fold family, putative	COG:COG0596, COG:HR, SO:0001217, UniRef:UniRef50_Q0VSG4, UniRef:UniRef90_K0CBP3
contig_44	cds	42684	43304	-	HENGBM_03007		Lipoprotein	RefSeq:WP_022994015.1, SO:0001217, UniParc:UPI0003B8C9D1, UniRef:UniRef100_A0A9Q3W9K6, UniRef:UniRef50_K0CE87, UniRef:UniRef90_K0CE87
contig_44	cds	43359	45104	-	HENGBM_03008		DUF1302 domain-containing protein	RefSeq:WP_022994016.1, SO:0001217, UniParc:UPI0003B888FF, UniRef:UniRef100_A0A9Q3ZE82, UniRef:UniRef50_K0CDZ1, UniRef:UniRef90_K0CDZ1
contig_44	cds	45984	46196	-	HENGBM_03009		hypothetical protein	
contig_44	cds	46371	47594	+	HENGBM_03010	livK	ABC transporter, periplasmic branched chain amino acid binding protein	COG:COG0683, COG:E, RefSeq:WP_022994017.1, SO:0001217, UniParc:UPI0003B85C82, UniRef:UniRef100_UPI0003B85C82, UniRef:UniRef50_A0A1X6ZT97, UniRef:UniRef90_K0CB86
contig_44	cds	47662	48603	+	HENGBM_03011	livH	Amino acid or sugar ABC transport system, permease protein, putative	COG:COG0559, COG:E, RefSeq:WP_022994018.1, SO:0001217, UniParc:UPI0003B8CAE1, UniRef:UniRef100_UPI0003B8CAE1, UniRef:UniRef50_A0AAJ5T371, UniRef:UniRef90_K0C8S5
contig_44	cds	48600	49868	+	HENGBM_03012	livM	Amino acid or sugar ABC transport system, permease protein, putative	COG:COG4177, COG:E, RefSeq:WP_022994019.1, SO:0001217, UniParc:UPI0003B8CA21, UniRef:UniRef100_A0A9Q3ZG60, UniRef:UniRef50_K0CBP8, UniRef:UniRef90_K0CBP8
contig_44	cds	49865	50611	+	HENGBM_03013	livG	Leucine/isoleucine/valine ABC-like transporter, ATPase subunit	COG:COG0411, COG:E, RefSeq:WP_022994020.1, SO:0001217, UniParc:UPI0003B85C5B, UniRef:UniRef100_A0A9Q3ZI65, UniRef:UniRef50_A0A0S3PWB1, UniRef:UniRef90_K0CE90
contig_44	cds	50611	51306	+	HENGBM_03014	livF	Abc-type transporter, atpase component: haat family	COG:COG0410, COG:E, RefSeq:WP_022994021.1, SO:0001217, UniParc:UPI0003B886E7, UniRef:UniRef100_A0A9Q3W7G9, UniRef:UniRef50_A0A0A3Y357, UniRef:UniRef90_K0CDZ4
contig_44	cds	51716	53416	+	HENGBM_03015		Long-chain-fatty-acid--CoA ligase	RefSeq:WP_022994022.1, SO:0001217, UniParc:UPI0003B8639A, UniRef:UniRef100_UPI0003B8639A, UniRef:UniRef50_A0A7U7ENR8, UniRef:UniRef90_A0A9Q3W8M4
contig_44	cds	53469	54815	+	HENGBM_03016		MFS transporter	RefSeq:WP_022994023.1, SO:0001217, UniParc:UPI0003B86DEB, UniRef:UniRef100_UPI0003B86DEB, UniRef:UniRef50_A0A5S4T2H2, UniRef:UniRef90_A0A9Q3W4R4
contig_44	cds	55147	56349	-	HENGBM_03017	paaJ	acetyl-CoA C-acyltransferase	COG:COG0183, COG:I, EC:2.3.1.16, GO:0016747, RefSeq:WP_022994024.1, SO:0001217, UniParc:UPI0003B879F2, UniRef:UniRef100_A0A9Q3W214, UniRef:UniRef50_A0A101JWW8, UniRef:UniRef90_A0A418XXA0
contig_44	cds	56386	57306	-	HENGBM_03018	fabG	Oxidoreductase, short chain dehydrogenase/reductase family	COG:COG1028, COG:I, RefSeq:WP_014993970.1, SO:0001217, UniParc:UPI000286B30B, UniRef:UniRef100_K0C8S9, UniRef:UniRef50_A0A679JBG9, UniRef:UniRef90_K0C8S9
contig_44	cds	57353	57820	-	HENGBM_03019	maoC	Dehydratase nodulation protein	COG:COG2030, COG:I, RefSeq:WP_022994025.1, SO:0001217, UniParc:UPI0003B803FA, UniRef:UniRef100_A0A9Q3W1I7, UniRef:UniRef50_Q0VQZ5, UniRef:UniRef90_K0CBQ2
contig_44	cds	57876	58961	-	HENGBM_03020	caiA	Acyl-CoA dehydrogenase domain protein	COG:COG1960, COG:I, RefSeq:WP_022994026.1, SO:0001217, UniParc:UPI0003B800BC, UniRef:UniRef100_A0A9Q3W4B4, UniRef:UniRef50_U2EKG7, UniRef:UniRef90_K0CE94
contig_44	cds	58988	60172	-	HENGBM_03021	caiA	Acyl-CoA dehydrogenase domain protein	COG:COG1960, COG:I, RefSeq:WP_022994027.1, SO:0001217, UniParc:UPI0003B89A40, UniRef:UniRef100_A0A9Q3ZBF3, UniRef:UniRef50_A0A2Z4UKT8, UniRef:UniRef90_K0CE01
contig_44	cds	60489	61118	+	HENGBM_03022	acrR	Transcriptional regulator, TetR family protein	COG:COG1309, COG:K, RefSeq:WP_014993974.1, SO:0001217, UniParc:UPI000286B30F, UniRef:UniRef100_K0CB93, UniRef:UniRef50_K0CB93, UniRef:UniRef90_K0CB93
contig_44	cds	61223	61993	-	HENGBM_03023	caiD	Enoyl-CoA hydratase/isomerase family protein	COG:COG1024, COG:I, RefSeq:WP_022994028.1, SO:0001217, UniParc:UPI0003B832DA, UniRef:UniRef100_A0A9Q3ZBS9, UniRef:UniRef50_U2ENF4, UniRef:UniRef90_K0C8T2
contig_44	cds	62199	62876	+	HENGBM_03024	phoE	Phosphoglycerate mutase, putative	COG:COG0406, COG:G, RefSeq:WP_055100567.1, SO:0001217, UniParc:UPI0006D5CC64, UniRef:UniRef100_A0A9Q3ZDI2, UniRef:UniRef50_Q0VQZ4, UniRef:UniRef90_K0CBQ7
contig_44	cds	62947	64155	+	HENGBM_03025	caiA	Acyl-CoA dehydrogenase	COG:COG1960, COG:I, RefSeq:WP_022994030.1, SO:0001217, UniParc:UPI0003B80C4B, UniRef:UniRef100_A0A9Q3ZGP9, UniRef:UniRef50_A0A2X1BRN3, UniRef:UniRef90_K0CE97
contig_44	cds	64257	65288	+	HENGBM_03026	ycbJ	Phosphotransferase enzyme family, putative	COG:COG3173, COG:R, SO:0001217, UniRef:UniRef50_Q5LQE1, UniRef:UniRef90_K0CE07
contig_44	cds	65424	66188	+	HENGBM_03027	fabG	SDR family oxidoreductase	COG:COG1028, COG:I, GO:0016491, RefSeq:WP_022994032.1, SO:0001217, UniParc:UPI0003B86B35, UniRef:UniRef100_A0A9Q3W2Z8, UniRef:UniRef50_A0A091BNG1, UniRef:UniRef90_K0CB96
contig_44	cds	66264	67046	+	HENGBM_03028	fabG	Oxidoreductase, short chain dehydrogenase/reductase family	COG:COG1028, COG:I, RefSeq:WP_022994033.1, SO:0001217, UniParc:UPI0003B88D30, UniRef:UniRef100_A0A9Q3VYU2, UniRef:UniRef50_A0A6J5DTP3, UniRef:UniRef90_K0C8T6
contig_44	cds	67099	67899	+	HENGBM_03029	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_022994034.1, SO:0001217, UniParc:UPI0003B861C2, UniRef:UniRef100_A0A9Q3W2Y4, UniRef:UniRef50_A0A6T2ECL6, UniRef:UniRef90_K0CBR1
contig_44	cds	67939	68856	+	HENGBM_03030	yvrE	SMP-30/Gluconolaconase/LRE-like region-containing protein	COG:COG3386, COG:G, EC:3.1.1.17, KEGG:K01053, SO:0001217, UniRef:UniRef50_A0A1L9NYV9, UniRef:UniRef90_K0CEA1
contig_44	cds	69147	70127	+	HENGBM_03031	nit1	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	COG:COG0388, COG:V, SO:0001217, UniRef:UniRef50_K0CE12, UniRef:UniRef90_K0CE12
contig_44	cds	70131	71522	-	HENGBM_03032	rocR	Transcriptional regulator containing PAS AAA-type ATPase and DNA-binding domains-like protein	COG:COG3829, COG:KT, RefSeq:WP_055100570.1, SO:0001217, UniParc:UPI0006D5BC5A, UniRef:UniRef100_A0A9Q3W225, UniRef:UniRef50_K0CB99, UniRef:UniRef90_K0CB99
contig_44	cds	71672	73096	-	HENGBM_03033	adhE	Aldehyde dehydrogenase (NAD) family protein	COG:COG1012, COG:I, RefSeq:WP_022994038.1, SO:0001217, UniParc:UPI0003B8D1D9, UniRef:UniRef100_UPI0003B8D1D9, UniRef:UniRef50_A0A839IWT0, UniRef:UniRef90_K0C8T9
contig_44	cds	73430	74218	+	HENGBM_03034	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_022994039.1, SO:0001217, UniParc:UPI0003B8AC2F, UniRef:UniRef100_A0A9Q3W1J8, UniRef:UniRef50_A0A165XYV6, UniRef:UniRef90_K0CEA4
contig_44	cds	74348	75157	+	HENGBM_03035	iclR	IclR helix-turn-helix domain family	COG:COG1414, COG:K, RefSeq:WP_031228102.1, SO:0001217, UniParc:UPI0004CEC18B, UniRef:UniRef100_A0A9Q3W4C4, UniRef:UniRef50_Q0JZR7, UniRef:UniRef90_K0CE18
contig_44	cds	75216	75668	+	HENGBM_03036	paaI	Putative domain 1, putative	COG:COG2050, COG:Q, SO:0001217, UniRef:UniRef50_A0A7V8TV82, UniRef:UniRef90_K0CBA4
contig_44	cds	75870	76571	+	HENGBM_03037	citB	Two component transcriptional regulator, LuxR family	COG:COG2197, COG:TK, RefSeq:WP_022994042.1, SO:0001217, UniParc:UPI0003B88DC8, UniRef:UniRef100_A0A9Q3ZF62, UniRef:UniRef50_P29369, UniRef:UniRef90_K0C8U2
contig_44	cds	76644	77813	+	HENGBM_03038	nosP	nitric oxide-sensing protein NosP	COG:COG3287, COG:T, GO:0035991, GO:0046209, RefSeq:WP_022994043.1, SO:0001217, UniParc:UPI0003B8E183, UniRef:UniRef100_A0A9Q3ZBT3, UniRef:UniRef50_A0A4R8G889, UniRef:UniRef90_K0CBR8
contig_44	cds	77806	79227	+	HENGBM_03039	cheY	histidine kinase	COG:COG0784, COG:T, SO:0001217, UniRef:UniRef50_A0A6N7M2L5, UniRef:UniRef90_K0CEA9
contig_44	cds	79293	79844	-	HENGBM_03040		PQQ-dependent catabolism-associated CXXCW motif protein	SO:0001217, UniRef:UniRef50_K0CE21, UniRef:UniRef90_A0A9Q3ZGQ3
contig_44	cds	79846	80520	-	HENGBM_03041	dotG	Pentapeptide repeat protein	COG:COG1357, COG:U, RefSeq:WP_022994046.1, SO:0001217, UniParc:UPI0003B8C688, UniRef:UniRef100_A0A9Q3W1N1, UniRef:UniRef50_A0A2E0IVD9, UniRef:UniRef90_K0CBA6
contig_44	cds	80621	82516	-	HENGBM_03042	gcd	PQQ-dependent dehydrogenase, methanol/ethanol family	COG:COG4993, COG:G, EC:1.1.2.8, KEGG:K00114, SO:0001217, UniRef:UniRef50_Q9Z4J7, UniRef:UniRef90_K0C8U5
contig_44	cds	82796	83239	+	HENGBM_03043	pedF	cytochrome c-550 PedF	GO:0009055, GO:0020037, RefSeq:WP_026948930.1, SO:0001217, UniParc:UPI00047D68B3, UniRef:UniRef100_A0A9Q3VYV4, UniRef:UniRef50_Q9I2C5, UniRef:UniRef90_K0CBS2
contig_44	cds	83268	84032	+	HENGBM_03044		quinoprotein dehydrogenase-associated SoxYZ-like carrier	KEGG:K17226, RefSeq:WP_022994049.1, SO:0001217, UniParc:UPI0003B87DBF, UniRef:UniRef100_A0A9Q3W2Z4, UniRef:UniRef50_A0A9Q3W2Z4, UniRef:UniRef90_A0A9Q3W2Z4
contig_44	cds	84019	85005	+	HENGBM_03045		Quinoprotein relay system zinc metallohydrolase 1	EC:4.-.-.-, KEGG:K05555, SO:0001217, UniRef:UniRef50_A0A0B4XNI7, UniRef:UniRef90_A0A9Q3W3B8
contig_44	cds	85135	86655	+	HENGBM_03046	adhE	Aldehyde dehydrogenase (NAD) family protein	COG:COG1012, COG:I, RefSeq:WP_022994051.1, SO:0001217, UniParc:UPI0003B8FABE, UniRef:UniRef100_UPI0003B8FABE, UniRef:UniRef50_Q9FDS1, UniRef:UniRef90_K0CBB0
contig_44	cds	86830	87813	+	HENGBM_03047	adhP	Zinc-binding alcohol dehydrogenase family protein	COG:COG1064, COG:G, EC:1.1.1.1, KEGG:K13953, RefSeq:WP_080530734.1, SO:0001217, UniParc:UPI0009B65380, UniRef:UniRef100_A0A9Q3W236, UniRef:UniRef50_A0A7S8C459, UniRef:UniRef90_K0C8U9
contig_44	cds	87996	89153	-	HENGBM_03048		Outer membrane protein (Porin)	SO:0001217, UniRef:UniRef50_M1F7B4, UniRef:UniRef90_K0CBS6
contig_44	cds	89369	90826	-	HENGBM_03049	tolC	Efflux transporter, outer membrane factor lipoprotein, NodT family	COG:COG1538, COG:M, SO:0001217, UniRef:UniRef50_A0A072N6I3, UniRef:UniRef90_K0CEB7
contig_44	cds	90823	93969	-	HENGBM_03050	acrB	Efflux pump membrane transporter	COG:COG0841, COG:V, RefSeq:WP_284456229.1, SO:0001217, UniParc:UPI0024E1A8F5, UniRef:UniRef100_UPI0024E1A8F5, UniRef:UniRef50_A0AAQ1JWY7, UniRef:UniRef90_K0CE37
contig_44	cds	93982	95181	-	HENGBM_03051	acrA	Auxiliary transport protein, MFP family, putative	COG:COG0845, COG:MV, RefSeq:WP_284456228.1, SO:0001217, UniParc:UPI0024E1EB20, UniRef:UniRef100_UPI0024E1EB20, UniRef:UniRef50_A0A3N2QH43, UniRef:UniRef90_K0CBB4
contig_44	cds	95341	95988	+	HENGBM_03052	acrR	MAATS-type transcriptional repressor	COG:COG1309, COG:K, KEGG:K03577, SO:0001217, UniRef:UniRef50_K0C8V3, UniRef:UniRef90_K0C8V3
contig_44	cds	96142	96906	+	HENGBM_03053	fabG	Putative dehydrogenase	COG:COG1028, COG:I, RefSeq:WP_022994058.1, SO:0001217, UniParc:UPI0003B8F458, UniRef:UniRef100_A0A9Q3ZBT8, UniRef:UniRef50_A0A534H296, UniRef:UniRef90_K0CBT0
contig_44	cds	96988	98046	+	HENGBM_03054	ycbJ	Phosphotransferase enzyme family protein	COG:COG3173, COG:R, RefSeq:WP_374072746.1, SO:0001217, UniParc:UPI0035A81FBC, UniRef:UniRef100_UPI0035A81FBC, UniRef:UniRef50_A0A0S8D0H5, UniRef:UniRef90_K0CEC0
contig_44	cds	98140	98910	+	HENGBM_03055	surE	5'/3'-nucleotidase SurE	COG:COG0496, COG:L, EC:3.1.3.5, EC:3.1.3.6, GO:0008252, KEGG:K03787, RefSeq:WP_022994060.1, SO:0001217, UniParc:UPI0003B8346C, UniRef:UniRef100_A0A9Q3ZGQ6, UniRef:UniRef50_K0CE44, UniRef:UniRef90_K0CE44
contig_44	cds	99216	100892	+	HENGBM_03056	menE	AMP-dependent synthetase and ligase	COG:COG0318, COG:I, RefSeq:WP_022994061.1, SO:0001217, UniParc:UPI0003B80C64, UniRef:UniRef100_A0A9Q3W1P1, UniRef:UniRef50_A0A7Y9WUW7, UniRef:UniRef90_K0CBB6
contig_44	cds	101160	102023	+	HENGBM_03057	livH	Amino acid or sugar ABC transport system, permease protein, putative	COG:COG0559, COG:E, RefSeq:WP_022994062.1, SO:0001217, UniParc:UPI0003B8A1D4, UniRef:UniRef100_A0A9Q3W321, UniRef:UniRef50_A0A150LBE9, UniRef:UniRef90_K0C8V5
contig_44	cds	102023	103078	+	HENGBM_03058	livM	Amino acid or sugar ABC transport system, permease protein, putative	COG:COG4177, COG:E, SO:0001217, UniRef:UniRef50_A0A6J5CQD0, UniRef:UniRef90_K0CBT3
contig_44	cds	103071	103838	+	HENGBM_03059	livG	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	COG:COG0411, COG:E, RefSeq:WP_022994064.1, SO:0001217, UniParc:UPI0003B8F22C, UniRef:UniRef100_A0A9Q3W303, UniRef:UniRef50_W5YUJ9, UniRef:UniRef90_K0CEC4
contig_44	cds	103825	104532	+	HENGBM_03060	livF	ABC-type transporter, ATPase component: HAAT family	COG:COG0410, COG:E, RefSeq:WP_022994065.1, SO:0001217, UniParc:UPI0003B8CDB4, UniRef:UniRef100_A0A9Q3W3C8, UniRef:UniRef50_A0A962XA01, UniRef:UniRef90_K0CE48
contig_44	cds	104650	105813	+	HENGBM_03061	livK	ABC-type branched-chain amino acid transport systems, livK-like periplasmic component	COG:COG0683, COG:E, RefSeq:WP_063140161.1, SO:0001217, UniParc:UPI0007A767A4, UniRef:UniRef100_UPI0007A767A4, UniRef:UniRef50_A0A975W1W8, UniRef:UniRef90_K0CBB9
contig_44	cds	106139	108223	+	HENGBM_03062	fadB	3-hydroxyacyl-CoA dehydrogenase	COG:COG1250, COG:I, RefSeq:WP_317010006.1, SO:0001217, UniParc:UPI00293440F4, UniRef:UniRef100_UPI00293440F4, UniRef:UniRef50_C3ZC82, UniRef:UniRef90_K0C8V9
contig_44	cds	108302	109498	+	HENGBM_03063	caiA	Acyl-CoA dehydrogenase, middle domain protein	COG:COG1960, COG:I, RefSeq:WP_022994068.1, SO:0001217, UniParc:UPI0003B82EA1, UniRef:UniRef100_A0A9Q3W2W1, UniRef:UniRef50_A0A0P0MHW8, UniRef:UniRef90_K0CBT7
contig_44	cds	109470	110324	-	HENGBM_03064		hypothetical protein	
contig_44	gap	109832	109833	.				
contig_45	cds	674	1510	-	HENGBM_03065		Aminoglycoside phosphotransferase (APT) family kinase protein	SO:0001217, UniRef:UniRef50_A0A0M6Y290, UniRef:UniRef90_A0A2T1AI12
contig_46	cds	68	265	+	HENGBM_03066		hypothetical protein	PFAM:PF00542.24
contig_46	cds	415	2058	+	HENGBM_03067		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_Q6EUW4
contig_47	cds	213	713	-	HENGBM_03068		hypothetical protein	SO:0001217, UniRef:UniRef50_Q1GG75
contig_48	cds	19	912	-	HENGBM_03069	aes	Alpha/beta hydrolase fold domain protein	COG:COG0657, COG:I, SO:0001217, UniRef:UniRef50_A0A2E9AH99, UniRef:UniRef90_K0CCD5
contig_48	cds	958	1416	-	HENGBM_03070	lEA	Water stress and hypersensitive response domain-containing protein	COG:COG5608, COG:V, RefSeq:WP_014993283.1, SO:0001217, UniParc:UPI000286C09A, UniRef:UniRef100_K0CC25, UniRef:UniRef50_K0CC25, UniRef:UniRef90_K0CC25
contig_48	cds	1479	1997	+	HENGBM_03071	ymdB	RNase III regulator YmdB	COG:COG2110, COG:J, RefSeq:WP_022993719.1, SO:0001217, UniParc:UPI0003B89A44, UniRef:UniRef100_UPI0003B89A44, UniRef:UniRef50_E1V8D3, UniRef:UniRef90_K0C9E1
contig_48	cds	2035	2604	+	HENGBM_03072		nicotinamidase	EC:3.5.1.-, EC:3.5.1.19, KEGG:K08281, SO:0001217, UniRef:UniRef50_A0A7C5EZT2, UniRef:UniRef90_A0A9Q3ZD28
contig_48	cds	2652	3995	+	HENGBM_03073	pncB	nicotinate phosphoribosyltransferase	COG:COG1488, COG:H, EC:6.3.4.21, GO:0004514, GO:0009435, KEGG:K00763, RefSeq:WP_055099723.1, SO:0001217, UniParc:UPI0006D5B8B7, UniRef:UniRef100_A0A9Q3ZBF4, UniRef:UniRef50_A0A3M1Q044, UniRef:UniRef90_A0A9Q3ZBF4
contig_48	cds	4047	5057	-	HENGBM_03074	pldA	Phospholipase A1	COG:COG2829, COG:M, SO:0001217, UniRef:UniRef50_A0A418XUB4, UniRef:UniRef90_K0C9J7
contig_48	cds	5089	5277	-	HENGBM_03075	trm112	UPF0434 protein B5T_00922	COG:COG2835, COG:J, SO:0001217, UniRef:UniRef50_Q0AKH3, UniRef:UniRef90_K0CCE0
contig_48	cds	5493	7289	+	HENGBM_03076	caiA	Acyl-CoA dehydrogenase	COG:COG1960, COG:I, EC:1.3.99.41, KEGG:K20035, SO:0001217, UniRef:UniRef50_A0A7S1LJW6, UniRef:UniRef90_K0CC30
contig_48	cds	7620	8000	+	HENGBM_03077	ybaN	Inner membrane protein	COG:COG2832, COG:S, SO:0001217, UniRef:UniRef50_W9UZJ3, UniRef:UniRef90_K0C9E6
contig_48	cds	8088	9875	+	HENGBM_03078	caiA	Acyl-CoA dehydrogenase	COG:COG1960, COG:I, EC:1.3.99.41, KEGG:K20035, SO:0001217, UniRef:UniRef50_A0A380U5T4, UniRef:UniRef90_K0C6V3
contig_48	cds	10133	10834	-	HENGBM_03079	entD	Enterobactin synthase component D	COG:COG2977, COG:Q, EC:2.7.8.7, EC:6.3.2.14, KEGG:K02362, RefSeq:WP_116027676.1, SO:0001217, UniParc:UPI000C11A36A, UniRef:UniRef100_A0A9Q3W170, UniRef:UniRef50_K0C9K6, UniRef:UniRef90_K0C9K6
contig_48	cds	10898	11305	-	HENGBM_03080		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A9Q3W2Y3, UniRef:UniRef90_A0A9Q3W2Y3
contig_48	cds	11591	13222	+	HENGBM_03081	fhaC	BamA/TamA family outer membrane protein	COG:COG2831, COG:U, SO:0001217, UniRef:UniRef50_Q9I5N4, UniRef:UniRef90_A0A9Q3W2E3
contig_48	cds	13282	15174	+	HENGBM_03082	exbB	Outer membrane transport energization protein ExbB	COG:COG5306, COG:R, RefSeq:WP_026949717.1, SO:0001217, UniParc:UPI00047E2A57, UniRef:UniRef100_UPI00047E2A57, UniRef:UniRef50_A0A2N7RFJ2, UniRef:UniRef90_K0C9F2
contig_48	cds	15186	15611	+	HENGBM_03083	exbD	ExbD/TolR family biopolymer transporter	COG:COG0848, COG:U, RefSeq:WP_014993295.1, SO:0001217, UniParc:UPI000286B084, UniRef:UniRef100_K0C6V9, UniRef:UniRef50_A0A0B7DB41, UniRef:UniRef90_K0C6V9
contig_48	cds	15641	16399	+	HENGBM_03084	tonB	Outer membrane transport energization protein TonB	KEGG:K03832, SO:0001217, UniRef:UniRef50_A0A9Q3YR97, UniRef:UniRef90_K0C9L1
contig_48	cds	16461	18155	+	HENGBM_03085		Porin	SO:0001217, UniRef:UniRef50_F7STR2, UniRef:UniRef90_A0A9Q3W0R0
contig_48	cds	18185	18853	+	HENGBM_03086		Putative exported protein	RefSeq:WP_022994181.1, SO:0001217, UniParc:UPI0003B8098E, UniRef:UniRef100_A0A9Q3ZGD5, UniRef:UniRef50_K0CC43, UniRef:UniRef90_K0CC43
contig_48	cds	18895	19386	+	HENGBM_03087		Sensory transduction regulator	RefSeq:WP_026949720.1, SO:0001217, UniParc:UPI00047BB84D, UniRef:UniRef100_UPI00047BB84D, UniRef:UniRef50_K0C9F8, UniRef:UniRef90_K0C9F8
contig_48	cds	19444	20409	+	HENGBM_03088	surA	Putative peptidyl-prolyl cis-trans isomerase, PpiC-type	COG:COG0760, COG:O, SO:0001217, UniRef:UniRef50_K0C6W6, UniRef:UniRef90_K0C6W6
contig_48	cds	20436	20732	+	HENGBM_03089		Lipoprotein	RefSeq:WP_026949722.1, SO:0001217, UniParc:UPI000478C558, UniRef:UniRef100_UPI000478C558, UniRef:UniRef50_K0C9L9, UniRef:UniRef90_A0A9Q3ZEQ2
contig_48	cds	20779	21762	-	HENGBM_03090	fecR	FecR domain-containing protein	COG:COG3712, COG:PT, KEGG:K07165, RefSeq:WP_031228129.1, SO:0001217, UniParc:UPI0004B41719, UniRef:UniRef100_UPI0004B41719, UniRef:UniRef50_A0A1R1JMU3, UniRef:UniRef90_A0A9Q3ZB00
contig_48	cds	21759	22316	-	HENGBM_03091	rpoE	RNA polymerase sigma-70 factor, ECF subfamily	COG:COG1595, COG:K, RefSeq:WP_022994176.1, SO:0001217, UniParc:UPI0003B7E5BA, UniRef:UniRef100_A0A9Q3W3G5, UniRef:UniRef50_A0A6J5BVV9, UniRef:UniRef90_K0CC50
contig_48	cds	22313	23068	-	HENGBM_03092		STN domain-containing protein	SO:0001217, UniRef:UniRef50_K0C9G6, UniRef:UniRef90_A0A9Q3W0M2
contig_48	cds	23348	35596	+	HENGBM_03093		Filamentous hemagglutinin family protein	SO:0001217, UniRef:UniRef50_K0C6X2, UniRef:UniRef90_A0A9Q3W211
contig_48	cds	35656	36447	+	HENGBM_03094	gerE	LuxR-like protein	COG:COG5905, COG:DK, SO:0001217, UniRef:UniRef50_K0C9M3, UniRef:UniRef90_K0C9M3
contig_48	cds	36916	38181	+	HENGBM_03095		Substrate-binding domain-containing protein	RefSeq:WP_233924542.1, SO:0001217, UniParc:UPI001F31DF9B, UniRef:UniRef100_A0A9Q3W2D3, UniRef:UniRef50_K0CCG2, UniRef:UniRef90_A0A9Q3W2D3
contig_48	cds	38485	39291	-	HENGBM_03096	gerE	LuxR-like protein	COG:COG5905, COG:DK, RefSeq:WP_022994171.1, SO:0001217, UniParc:UPI0003B834FD, UniRef:UniRef100_A0A9Q3W267, UniRef:UniRef50_K0C9H4, UniRef:UniRef90_K0C9H4
contig_48	cds	39581	44140	+	HENGBM_03097	nAGPA	Phosphodiester glycosidase family protein	COG:COG4632, COG:G, SO:0001217, UniRef:UniRef50_A0A4Q7MMN2, UniRef:UniRef90_A0A9Q3VXX1
contig_48	cds	44151	44945	+	HENGBM_03098		Lipoprotein	SO:0001217, UniRef:UniRef50_K0C9M9, UniRef:UniRef90_K0C9M9
contig_48	cds	45104	45394	+	HENGBM_03099		DUF1330 domain-containing protein	COG:COG5470, COG:S, RefSeq:WP_014993312.1, SO:0001217, UniParc:UPI000286B094, UniRef:UniRef100_K0CCG9, UniRef:UniRef50_Q89X32, UniRef:UniRef90_K0CCG9
contig_48	cds	45447	46010	+	HENGBM_03100	ssuE	NADPH-dependent FMN reductase	COG:C, COG:COG0431, RefSeq:WP_022994168.1, SO:0001217, UniParc:UPI0003B90A28, UniRef:UniRef100_UPI0003B90A28, UniRef:UniRef50_A6EW14, UniRef:UniRef90_K0CC62
contig_48	cds	46031	47002	+	HENGBM_03101	caiA	Acyl-CoA dehydrogenase family protein	COG:COG1960, COG:I, RefSeq:WP_317009844.1, SO:0001217, UniParc:UPI001824C8F3, UniRef:UniRef100_UPI001824C8F3, UniRef:UniRef50_A0A9Q3ZD19, UniRef:UniRef90_A0A9Q3ZD19
contig_48	cds	47041	47649	-	HENGBM_03102	acrR	Transcriptional regulator, TetR family protein	COG:COG1309, COG:K, RefSeq:WP_063140286.1, SO:0001217, UniParc:UPI0007A73808, UniRef:UniRef100_A0A9Q3ZBE3, UniRef:UniRef50_A0A3L8BSJ5, UniRef:UniRef90_K0C6Y5
contig_48	cds	47758	48948	+	HENGBM_03103		ER-bound oxygenase mpaB/mpaB'/Rubber oxygenase catalytic domain-containing protein	RefSeq:WP_026949729.1, SO:0001217, UniParc:UPI00047AE610, UniRef:UniRef100_A0A9Q3ZEP7, UniRef:UniRef50_B4WXJ3, UniRef:UniRef90_K0C9N4
contig_48	cds	49016	49741	+	HENGBM_03104	fabG	SDR family oxidoreductase	COG:COG1028, COG:I, GO:0016491, RefSeq:WP_063140284.1, SO:0001217, UniParc:UPI0007A767F1, UniRef:UniRef100_A0A9Q3ZAZ5, UniRef:UniRef50_A0A2N7RMU7, UniRef:UniRef90_K0CCH5
